t,x,x_dot,x_ddot,theta,theta_dot,theta_ddot,F,M_true,m_true,l_true,b_true,c_true,g
3.856000e+00,-9.154858e-01,-1.128361e+00,-1.854684e-01,1.724882e+00,-5.158614e+00,1.603654e+01,-5.702795e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.861000e+00,-9.211306e-01,-1.129671e+00,-3.388855e-01,1.699290e+00,-5.078367e+00,1.606247e+01,-5.693713e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.866000e+00,-9.267838e-01,-1.131750e+00,-4.928165e-01,1.674099e+00,-4.997988e+00,1.608967e+01,-5.683927e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.871000e+00,-9.324494e-01,-1.134599e+00,-6.468649e-01,1.649310e+00,-4.917468e+00,1.611842e+01,-5.673431e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.876000e+00,-9.381311e-01,-1.138218e+00,-8.006631e-01,1.624925e+00,-4.836800e+00,1.614896e+01,-5.662220e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.881000e+00,-9.438328e-01,-1.142605e+00,-9.538705e-01,1.600943e+00,-4.755975e+00,1.618143e+01,-5.650289e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.886000e+00,-9.495584e-01,-1.147756e+00,-1.106170e+00,1.577365e+00,-4.674983e+00,1.621591e+01,-5.637638e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.891000e+00,-9.552215e-01,-1.106553e+00,1.101564e+01,1.554192e+00,-4.594403e+00,1.592381e+01,1.033321e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.896000e+00,-9.606174e-01,-1.051953e+00,1.082561e+01,1.531418e+00,-4.515813e+00,1.551450e+01,1.029162e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.901000e+00,-9.657426e-01,-9.982854e-01,1.064249e+01,1.509031e+00,-4.439237e+00,1.511781e+01,1.025050e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.906000e+00,-9.706017e-01,-9.455167e-01,1.046608e+01,1.487022e+00,-4.364615e+00,1.473305e+01,1.020981e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.911000e+00,-9.751992e-01,-8.936137e-01,1.029617e+01,1.465382e+00,-4.291888e+00,1.435957e+01,1.016953e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.916000e+00,-9.795392e-01,-8.425445e-01,1.013255e+01,1.444100e+00,-4.221001e+00,1.399675e+01,1.012964e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.921000e+00,-9.836260e-01,-7.922781e-01,9.975012e+00,1.423169e+00,-4.151904e+00,1.364398e+01,1.009013e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.926000e+00,-9.874633e-01,-7.427846e-01,9.823357e+00,1.402578e+00,-4.084546e+00,1.330071e+01,1.005095e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.931000e+00,-9.910551e-01,-6.940350e-01,9.677387e+00,1.382320e+00,-4.018882e+00,1.296640e+01,1.001211e+01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.936000e+00,-9.944049e-01,-6.460016e-01,9.536906e+00,1.362387e+00,-3.954868e+00,1.264052e+01,9.973568e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.941000e+00,-9.975162e-01,-5.986572e-01,9.401726e+00,1.342769e+00,-3.892463e+00,1.232260e+01,9.935314e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.946000e+00,-1.000393e+00,-5.519758e-01,9.271663e+00,1.323459e+00,-3.831629e+00,1.201217e+01,9.897328e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.951000e+00,-1.003037e+00,-5.059323e-01,9.146535e+00,1.304450e+00,-3.772330e+00,1.170881e+01,9.859591e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.956000e+00,-1.005453e+00,-4.605025e-01,9.026169e+00,1.285734e+00,-3.714530e+00,1.141209e+01,9.822086e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.961000e+00,-1.007643e+00,-4.156630e-01,8.910395e+00,1.267302e+00,-3.658198e+00,1.112164e+01,9.784797e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.966000e+00,-1.009610e+00,-3.713929e-01,8.788784e+00,1.249149e+00,-3.603303e+00,1.084231e+01,9.734674e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.971000e+00,-1.011358e+00,-3.279931e-01,8.571487e+00,1.231267e+00,-3.549645e+00,1.062279e+01,9.558369e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.976000e+00,-1.012892e+00,-2.856743e-01,8.356417e+00,1.213651e+00,-3.497055e+00,1.041545e+01,9.380915e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.981000e+00,-1.014217e+00,-2.444248e-01,8.143825e+00,1.196295e+00,-3.445472e+00,1.021973e+01,9.202867e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.986000e+00,-1.015338e+00,-2.042315e-01,7.933939e+00,1.179195e+00,-3.394839e+00,1.003508e+01,9.024732e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.991000e+00,-1.016261e+00,-1.650805e-01,7.726968e+00,1.162345e+00,-3.345103e+00,9.860941e+00,8.846973e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
3.996000e+00,-1.016991e+00,-1.269567e-01,7.523096e+00,1.145742e+00,-3.296213e+00,9.696753e+00,8.670011e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.001000e+00,-1.017532e+00,-8.984411e-02,7.322490e+00,1.129382e+00,-3.248120e+00,9.541964e+00,8.494226e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.006000e+00,-1.017891e+00,-5.372609e-02,7.125299e+00,1.113260e+00,-3.200779e+00,9.396026e+00,8.319960e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.011000e+00,-1.018071e+00,-1.858521e-02,6.931653e+00,1.097373e+00,-3.154146e+00,9.258404e+00,8.147521e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.016000e+00,-1.018078e+00,1.559654e-02,6.741667e+00,1.081717e+00,-3.108182e+00,9.128573e+00,7.977181e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.021000e+00,-1.017917e+00,4.883773e-02,6.555441e+00,1.066290e+00,-3.062848e+00,9.006020e+00,7.809184e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.026000e+00,-1.017591e+00,8.115737e-02,6.373060e+00,1.051088e+00,-3.018110e+00,8.890249e+00,7.643743e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.031000e+00,-1.017107e+00,1.125749e-01,6.194595e+00,1.036108e+00,-2.973935e+00,8.780779e+00,7.481042e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.036000e+00,-1.016467e+00,1.431099e-01,6.020104e+00,1.021347e+00,-2.930293e+00,8.677146e+00,7.321243e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.041000e+00,-1.015677e+00,1.727826e-01,5.849635e+00,1.006804e+00,-2.887155e+00,8.578902e+00,7.164481e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.046000e+00,-1.014741e+00,2.016131e-01,5.683222e+00,9.924751e-01,-2.844495e+00,8.485622e+00,7.010871e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.051000e+00,-1.013662e+00,2.296216e-01,5.520889e+00,9.783583e-01,-2.802291e+00,8.396896e+00,6.860507e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.056000e+00,-1.012446e+00,2.568288e-01,5.362650e+00,9.644515e-01,-2.760519e+00,8.312336e+00,6.713463e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.061000e+00,-1.011095e+00,2.832550e-01,5.208511e+00,9.507524e-01,-2.719161e+00,8.231573e+00,6.569797e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.066000e+00,-1.009615e+00,3.089207e-01,5.058465e+00,9.372592e-01,-2.678198e+00,8.154257e+00,6.429550e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.071000e+00,-1.008007e+00,3.338464e-01,4.912501e+00,9.239698e-01,-2.637613e+00,8.080061e+00,6.292749e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.076000e+00,-1.006277e+00,3.580525e-01,4.770597e+00,9.108825e-01,-2.597393e+00,8.008674e+00,6.159407e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.081000e+00,-1.004428e+00,3.815591e-01,4.632725e+00,8.979953e-01,-2.557523e+00,7.939808e+00,6.029526e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.086000e+00,-1.002463e+00,4.043864e-01,4.498851e+00,8.853067e-01,-2.517991e+00,7.873193e+00,5.903095e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.091000e+00,-1.000385e+00,4.265542e-01,4.368933e+00,8.728149e-01,-2.478787e+00,7.808578e+00,5.780094e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.096000e+00,-9.981984e-01,4.480822e-01,4.242924e+00,8.605183e-01,-2.439902e+00,7.745731e+00,5.660495e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.101000e+00,-9.959054e-01,4.689899e-01,4.120772e+00,8.484153e-01,-2.401327e+00,7.684440e+00,5.544261e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.106000e+00,-9.935095e-01,4.892963e-01,4.002419e+00,8.365045e-01,-2.363055e+00,7.624508e+00,5.431348e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.111000e+00,-9.910134e-01,5.090203e-01,3.887805e+00,8.247843e-01,-2.325080e+00,7.565757e+00,5.321705e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.116000e+00,-9.884202e-01,5.281805e-01,3.776862e+00,8.132532e-01,-2.287396e+00,7.508024e+00,5.215277e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.121000e+00,-9.857325e-01,5.467949e-01,3.669523e+00,8.019098e-01,-2.249999e+00,7.451165e+00,5.112005e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.126000e+00,-9.829531e-01,5.648816e-01,3.565714e+00,7.907528e-01,-2.212883e+00,7.395047e+00,5.011823e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.131000e+00,-9.800846e-01,5.824578e-01,3.465362e+00,7.797805e-01,-2.176047e+00,7.339556e+00,4.914665e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.136000e+00,-9.771294e-01,5.995408e-01,3.368388e+00,7.689918e-01,-2.139487e+00,7.284588e+00,4.820459e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.141000e+00,-9.740900e-01,6.161472e-01,3.274714e+00,7.583852e-01,-2.103200e+00,7.230054e+00,4.729135e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.146000e+00,-9.709687e-01,6.322933e-01,3.184257e+00,7.479594e-01,-2.067186e+00,7.175877e+00,4.640617e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.151000e+00,-9.677678e-01,6.479950e-01,3.096937e+00,7.377129e-01,-2.031441e+00,7.121992e+00,4.554831e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.156000e+00,-9.644894e-01,6.632678e-01,3.012670e+00,7.276445e-01,-1.995965e+00,7.068345e+00,4.471700e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.161000e+00,-9.611358e-01,6.781267e-01,2.931371e+00,7.177528e-01,-1.960757e+00,7.014890e+00,4.391148e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.166000e+00,-9.577088e-01,6.925863e-01,2.852956e+00,7.080365e-01,-1.925816e+00,6.961593e+00,4.313099e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.171000e+00,-9.542105e-01,7.066609e-01,2.777340e+00,6.984942e-01,-1.891141e+00,6.908428e+00,4.237476e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.176000e+00,-9.506428e-01,7.203642e-01,2.704440e+00,6.891246e-01,-1.856732e+00,6.855378e+00,4.164203e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.181000e+00,-9.470075e-01,7.337097e-01,2.634170e+00,6.799264e-01,-1.822587e+00,6.802430e+00,4.093206e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.186000e+00,-9.433063e-01,7.467102e-01,2.566447e+00,6.708983e-01,-1.788707e+00,6.749581e+00,4.024409e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.191000e+00,-9.395410e-01,7.593782e-01,2.501188e+00,6.620389e-01,-1.755091e+00,6.696834e+00,3.957742e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.196000e+00,-9.357131e-01,7.717260e-01,2.438310e+00,6.533470e-01,-1.721739e+00,6.644196e+00,3.893131e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.201000e+00,-9.318242e-01,7.837652e-01,2.377732e+00,6.448211e-01,-1.688649e+00,6.591680e+00,3.830506e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.206000e+00,-9.278759e-01,7.955070e-01,2.319374e+00,6.364600e-01,-1.655822e+00,6.539303e+00,3.769800e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.211000e+00,-9.238696e-01,8.069625e-01,2.263157e+00,6.282624e-01,-1.623256e+00,6.487086e+00,3.710945e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.216000e+00,-9.198067e-01,8.181420e-01,2.209004e+00,6.202270e-01,-1.590951e+00,6.435054e+00,3.653876e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.221000e+00,-9.156886e-01,8.290558e-01,2.156838e+00,6.123525e-01,-1.558905e+00,6.383235e+00,3.598530e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.226000e+00,-9.115166e-01,8.397136e-01,2.106586e+00,6.046376e-01,-1.527118e+00,6.331659e+00,3.544845e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.231000e+00,-9.072919e-01,8.501247e-01,2.058174e+00,5.970809e-01,-1.495588e+00,6.280359e+00,3.492762e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.236000e+00,-9.030158e-01,8.602983e-01,2.011533e+00,5.896813e-01,-1.464314e+00,6.229369e+00,3.442223e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.241000e+00,-8.986893e-01,8.702429e-01,1.966591e+00,5.824373e-01,-1.433294e+00,6.178725e+00,3.393172e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.246000e+00,-8.943137e-01,8.799669e-01,1.923283e+00,5.753479e-01,-1.402526e+00,6.128464e+00,3.345556e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.251000e+00,-8.898900e-01,8.894783e-01,1.881541e+00,5.684117e-01,-1.372008e+00,6.078625e+00,3.299321e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.256000e+00,-8.854193e-01,8.987848e-01,1.841304e+00,5.616274e-01,-1.341739e+00,6.029245e+00,3.254420e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.261000e+00,-8.809025e-01,9.078938e-01,1.802508e+00,5.549939e-01,-1.311715e+00,5.980366e+00,3.210802e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.266000e+00,-8.763406e-01,9.168122e-01,1.765094e+00,5.485098e-01,-1.281934e+00,5.932026e+00,3.168422e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.271000e+00,-8.717347e-01,9.255469e-01,1.729003e+00,5.421741e-01,-1.252394e+00,5.884264e+00,3.127235e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
4.276000e+00,-8.670855e-01,9.341044e-01,1.694180e+00,5.359855e-01,-1.223091e+00,5.837121e+00,3.087198e+00,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
